code2016,area
http://linked.data.gov.au/dataset/asgs2016/meshblock/80010550000,59939.951568890683
http://linked.data.gov.au/dataset/asgs2016/meshblock/80025620000,69778.723892066017
http://linked.data.gov.au/dataset/asgs2016/meshblock/80051920000,6458.8427966735826
http://linked.data.gov.au/dataset/asgs2016/meshblock/80018210000,58980.863026422398
http://linked.data.gov.au/dataset/asgs2016/meshblock/80046810000,9004.700492272581
http://linked.data.gov.au/dataset/asgs2016/meshblock/80030090000,102436.34400086658
http://linked.data.gov.au/dataset/asgs2016/meshblock/80025900000,81242.920797468512
http://linked.data.gov.au/dataset/asgs2016/meshblock/80017540000,16001.227778734436
http://linked.data.gov.au/dataset/asgs2016/meshblock/80050760000,11361.159372499784
http://linked.data.gov.au/dataset/asgs2016/meshblock/80030580000,21593.506314232207
http://linked.data.gov.au/dataset/asgs2016/meshblock/80041570000,50269.72787195503
http://linked.data.gov.au/dataset/asgs2016/meshblock/80052080000,14612.063990428005
http://linked.data.gov.au/dataset/asgs2016/meshblock/80026750000,71603.396727497136
http://linked.data.gov.au/dataset/asgs2016/meshblock/80014870000,9198.7369946702256
http://linked.data.gov.au/dataset/asgs2016/meshblock/80047160000,3204.4175682034793
http://linked.data.gov.au/dataset/asgs2016/meshblock/80038850000,4852.4672287521871
http://linked.data.gov.au/dataset/asgs2016/meshblock/80005292000,17875.738336625829
http://linked.data.gov.au/dataset/asgs2016/meshblock/80042791000,41528.86620048638
http://linked.data.gov.au/dataset/asgs2016/meshblock/80041560000,55124.50901560716
http://linked.data.gov.au/dataset/asgs2016/meshblock/80034600000,85490.031685875525
http://linked.data.gov.au/dataset/asgs2016/meshblock/80041950000,51887.157749682585
http://linked.data.gov.au/dataset/asgs2016/meshblock/80021440000,39258.301156150614
http://linked.data.gov.au/dataset/asgs2016/meshblock/80042080000,52822.383831302344
http://linked.data.gov.au/dataset/asgs2016/meshblock/80040370000,66875.396400389684
http://linked.data.gov.au/dataset/asgs2016/meshblock/80013130000,81962.450066584963
http://linked.data.gov.au/dataset/asgs2016/meshblock/80034860000,1371325.4498673351
http://linked.data.gov.au/dataset/asgs2016/meshblock/80013190000,112797.17847566736
http://linked.data.gov.au/dataset/asgs2016/meshblock/80038640000,73516.61624753986
http://linked.data.gov.au/dataset/asgs2016/meshblock/80023610000,47678.625243791772
http://linked.data.gov.au/dataset/asgs2016/meshblock/80000500000,48399.184528234313
http://linked.data.gov.au/dataset/asgs2016/meshblock/80039970000,79042.010119203915
http://linked.data.gov.au/dataset/asgs2016/meshblock/80055979100,61265.251529320245
http://linked.data.gov.au/dataset/asgs2016/meshblock/80020527300,26983.732847205309
http://linked.data.gov.au/dataset/asgs2016/meshblock/80039542000,4546.1905662984709
http://linked.data.gov.au/dataset/asgs2016/meshblock/80022060000,85427.40870594533
http://linked.data.gov.au/dataset/asgs2016/meshblock/80044680000,6187.9867815801363
http://linked.data.gov.au/dataset/asgs2016/meshblock/80003410000,48611.688630817727
http://linked.data.gov.au/dataset/asgs2016/meshblock/80019190000,28998.862913892714
http://linked.data.gov.au/dataset/asgs2016/meshblock/80020870000,30279.15068777564
http://linked.data.gov.au/dataset/asgs2016/meshblock/80048530000,18524.685517819864
http://linked.data.gov.au/dataset/asgs2016/meshblock/80043970000,7814.7658717764434
http://linked.data.gov.au/dataset/asgs2016/meshblock/80030600000,63005.824885893962
http://linked.data.gov.au/dataset/asgs2016/meshblock/80017780000,26003.023957500132
http://linked.data.gov.au/dataset/asgs2016/meshblock/80026830000,79163.584795334595
http://linked.data.gov.au/dataset/asgs2016/meshblock/80043770000,72835.884951055574
http://linked.data.gov.au/dataset/asgs2016/meshblock/80000310000,58817.347516110982
http://linked.data.gov.au/dataset/asgs2016/meshblock/80000220000,7615.1258021432432
http://linked.data.gov.au/dataset/asgs2016/meshblock/80037010000,24127.759834763445
http://linked.data.gov.au/dataset/asgs2016/meshblock/80004830000,56948.954264221073
http://linked.data.gov.au/dataset/asgs2016/meshblock/80024580000,81083.128844433333
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482100,74735.547821917455
http://linked.data.gov.au/dataset/asgs2016/meshblock/80037810000,30125.874110124223
http://linked.data.gov.au/dataset/asgs2016/meshblock/80016321000,67788.488463928312
http://linked.data.gov.au/dataset/asgs2016/meshblock/80004290000,8045.2251305732352
http://linked.data.gov.au/dataset/asgs2016/meshblock/80011580000,49463.549973854177
http://linked.data.gov.au/dataset/asgs2016/meshblock/80015596000,92147.554872011853
http://linked.data.gov.au/dataset/asgs2016/meshblock/80002050000,33827.65039626677
http://linked.data.gov.au/dataset/asgs2016/meshblock/80047260000,45188.682514905842
http://linked.data.gov.au/dataset/asgs2016/meshblock/80006560000,62030.043483636138
http://linked.data.gov.au/dataset/asgs2016/meshblock/80038440000,69105.013891582537
http://linked.data.gov.au/dataset/asgs2016/meshblock/80038500000,113375.61416990912
http://linked.data.gov.au/dataset/asgs2016/meshblock/80052830000,109340.31419280774
http://linked.data.gov.au/dataset/asgs2016/meshblock/80049450000,28380.634116845875
http://linked.data.gov.au/dataset/asgs2016/meshblock/80051710000,7169.9844272211867
http://linked.data.gov.au/dataset/asgs2016/meshblock/80049480000,12327.622984909525
http://linked.data.gov.au/dataset/asgs2016/meshblock/80007190000,144565.43934506859
http://linked.data.gov.au/dataset/asgs2016/meshblock/80045420000,14615.670528366962
http://linked.data.gov.au/dataset/asgs2016/meshblock/80020010000,79727.987326157527
http://linked.data.gov.au/dataset/asgs2016/meshblock/80053620000,4457.1256270781432
http://linked.data.gov.au/dataset/asgs2016/meshblock/80028020000,57838.612374799362
http://linked.data.gov.au/dataset/asgs2016/meshblock/80015910000,301895.41316422215
http://linked.data.gov.au/dataset/asgs2016/meshblock/80018992000,15912.357545546209
http://linked.data.gov.au/dataset/asgs2016/meshblock/80018961000,11486.104066163864
http://linked.data.gov.au/dataset/asgs2016/meshblock/80007170000,100055.16263076761
http://linked.data.gov.au/dataset/asgs2016/meshblock/80039170000,84381.828479354212
http://linked.data.gov.au/dataset/asgs2016/meshblock/80016890000,23814.714609354629
http://linked.data.gov.au/dataset/asgs2016/meshblock/80012470000,83196.308421148933
http://linked.data.gov.au/dataset/asgs2016/meshblock/80049561300,30029.172059009277
http://linked.data.gov.au/dataset/asgs2016/meshblock/80019580000,42549.961118965221
http://linked.data.gov.au/dataset/asgs2016/meshblock/80034780000,182545.67077355945
http://linked.data.gov.au/dataset/asgs2016/meshblock/80025120000,88402.295467496675
http://linked.data.gov.au/dataset/asgs2016/meshblock/80043690000,43352.529636654872
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482200,55080.127174729954
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482300,2102.2064794975058
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482400,10470.557728370937
http://linked.data.gov.au/dataset/asgs2016/meshblock/80013911000,40225.643690636702
http://linked.data.gov.au/dataset/asgs2016/meshblock/80045200000,20296.91234804659
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482500,854299.71594053542
http://linked.data.gov.au/dataset/asgs2016/meshblock/80039240000,86634.847870918209
http://linked.data.gov.au/dataset/asgs2016/meshblock/80050190000,1549.6502663779677
http://linked.data.gov.au/dataset/asgs2016/meshblock/80036220000,26853.006274609521
http://linked.data.gov.au/dataset/asgs2016/meshblock/80038680000,190121.57790581719
http://linked.data.gov.au/dataset/asgs2016/meshblock/80042720000,51465.407305926637
http://linked.data.gov.au/dataset/asgs2016/meshblock/80036520000,55325.277778022923
http://linked.data.gov.au/dataset/asgs2016/meshblock/80021200000,67316.009486708543
http://linked.data.gov.au/dataset/asgs2016/meshblock/80026890000,52001.449417578508
http://linked.data.gov.au/dataset/asgs2016/meshblock/80009681000,47555.764478406127
http://linked.data.gov.au/dataset/asgs2016/meshblock/80000480000,73863.648700529535
http://linked.data.gov.au/dataset/asgs2016/meshblock/80019630000,46673.532341282902
http://linked.data.gov.au/dataset/asgs2016/meshblock/80051080000,11413.170777212505
http://linked.data.gov.au/dataset/asgs2016/meshblock/80017380000,41030.675572354325
http://linked.data.gov.au/dataset/asgs2016/meshblock/80047680000,21555.237236938981
http://linked.data.gov.au/dataset/asgs2016/meshblock/80006540000,2262.5106562740552
http://linked.data.gov.au/dataset/asgs2016/meshblock/80030500000,128418.99484522191
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482600,1415636.6547254049
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482700,777237.17331442982
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482800,404807.17847063363
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056482900,189595.70035986844
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056483000,6267.4189318928493
http://linked.data.gov.au/dataset/asgs2016/meshblock/80030970000,51083.317839682219
http://linked.data.gov.au/dataset/asgs2016/meshblock/80038600000,11488.780441384024
http://linked.data.gov.au/dataset/asgs2016/meshblock/80039660000,65697.055814767213
http://linked.data.gov.au/dataset/asgs2016/meshblock/80010490000,17659.344192067088
http://linked.data.gov.au/dataset/asgs2016/meshblock/80007550000,10309.775131167189
http://linked.data.gov.au/dataset/asgs2016/meshblock/80017010000,58567.917340397973
http://linked.data.gov.au/dataset/asgs2016/meshblock/80049566100,43342.580202206314
http://linked.data.gov.au/dataset/asgs2016/meshblock/80028430000,34918.420215312966
http://linked.data.gov.au/dataset/asgs2016/meshblock/80051110000,96718.616180630474
http://linked.data.gov.au/dataset/asgs2016/meshblock/80027272000,46645.830237476483
http://linked.data.gov.au/dataset/asgs2016/meshblock/80041810000,44251.907040552484
http://linked.data.gov.au/dataset/asgs2016/meshblock/80043470000,84388.07797680737
http://linked.data.gov.au/dataset/asgs2016/meshblock/80056483100,37059.080755915231
http://linked.data.gov.au/dataset/asgs2016/meshblock/80034550000,86118.937933957612
http://linked.data.gov.au/dataset/asgs2016/meshblock/80052810000,5250.4510564045377
http://linked.data.gov.au/dataset/asgs2016/meshblock/80002620000,6304.6067645461726
http://linked.data.gov.au/dataset/asgs2016/meshblock/80044672000,34145.742514787431
http://linked.data.gov.au/dataset/asgs2016/meshblock/80009902000,87958.047366850107
http://linked.data.gov.au/dataset/asgs2016/meshblock/80027240000,162854.16203504617
http://linked.data.gov.au/dataset/asgs2016/meshblock/80020460000,153469.49620818402
http://linked.data.gov.au/dataset/asgs2016/meshblock/80041210000,5300.7772440924455
http://linked.data.gov.au/dataset/asgs2016/meshblock/80018810000,51016.460097395408
http://linked.data.gov.au/dataset/asgs2016/meshblock/80043592000,53052.926657216623
http://linked.data.gov.au/dataset/asgs2016/meshblock/80055850000,7830.4154475186069
http://linked.data.gov.au/dataset/asgs2016/meshblock/80022800000,62359.417907924253
http://linked.data.gov.au/dataset/asgs2016/meshblock/80005100000,17743.624869206145
http://linked.data.gov.au/dataset/asgs2016/meshblock/80021810000,92115.622336193657
http://linked.data.gov.au/dataset/asgs2016/meshblock/80019221000,32008.037528113429
http://linked.data.gov.au/dataset/asgs2016/meshblock/80031000000,140464.21220743583
http://linked.data.gov.au/dataset/asgs2016/meshblock/80055840000,22467.522335457666
http://linked.data.gov.au/dataset/asgs2016/meshblock/80022180000,29170.733380596048
http://linked.data.gov.au/dataset/asgs2016/meshblock/80003910000,39850.70619015496
http://linked.data.gov.au/dataset/asgs2016/meshblock/80055860000,11964.879433588996
http://linked.data.gov.au/dataset/asgs2016/meshblock/80010812000,30601.096580696703
http://linked.data.gov.au/dataset/asgs2016/meshblock/80019860000,28975.933129509594
http://linked.data.gov.au/dataset/asgs2016/meshblock/80019935700,26735.588771097413
http://linked.data.gov.au/dataset/asgs2016/meshblock/80028590000,60040.8415124077
http://linked.data.gov.au/dataset/asgs2016/meshblock/80017132000,25359.171596345768
http://linked.data.gov.au/dataset/asgs2016/meshblock/80021560000,68577.238701011272
http://linked.data.gov.au/dataset/asgs2016/meshblock/80018890000,104001.1289246268
http://linked.data.gov.au/dataset/asgs2016/meshblock/80032600000,24163.601177575587
http://linked.data.gov.au/dataset/asgs2016/meshblock/80033940000,55145.172340814272
http://linked.data.gov.au/dataset/asgs2016/meshblock/80009240000,43620.87029968507
http://linked.data.gov.au/dataset/asgs2016/meshblock/80035450000,50217.46275457726
http://linked.data.gov.au/dataset/asgs2016/meshblock/80031890000,49070.377884809059
http://linked.data.gov.au/dataset/asgs2016/meshblock/80026023000,22180.004862369715
